Ops,Reseller,Rate,Destination,App,Connect,Duration,Conn In,Duration In
2,0,grn_premium,1809242,audio,0,440,,
2,0,grn_premium,1809612,audio,0,440,,
2,0,grn_premium,1809471,audio,0,440,,
2,0,grn_premium,1809679,audio,0,440,,
2,0,grn_premium,1809337,audio,0,440,,
2,0,grn_premium,1809806,audio,0,440,,
2,0,grn_premium,1809580,audio,0,440,,
2,0,grn_premium,1809807,audio,0,440,,
2,0,grn_premium,1809625,audio,0,440,,
2,0,grn_premium,1809626,audio,0,440,,
2,0,grn_premium,1809581,audio,0,440,,
2,0,grn_premium,1809226,audio,0,440,,
2,0,grn_premium,1809755,audio,0,440,,
2,0,grn_premium,1809574,audio,0,440,,
2,0,grn_premium,1809336,audio,0,440,,
2,0,grn_premium,1809489,audio,0,440,,
2,0,grn_premium,1809583,audio,0,440,,
2,0,grn_premium,1809575,audio,0,440,,
2,0,grn_premium,1809585,audio,0,440,,
2,0,grn_premium,1809736,audio,0,440,,
2,0,grn_premium,1809233,audio,0,440,,
2,0,grn_premium,1809241,audio,0,440,,
2,0,grn_premium,1809578,audio,0,440,,
2,0,grn_premium,1809576,audio,0,440,,
2,0,grn_premium,1809240,audio,0,440,,
2,0,grn_premium,1809971,audio,0,440,,
2,0,grn_premium,1809571,audio,0,440,,
2,0,grn_premium,5754380,audio,0,440,,
2,0,grn_premium,1809329,audio,0,440,,
2,0,grn_premium,1809275,audio,0,440,,
2,0,grn_premium,1809295,audio,0,440,,
2,0,grn_premium,1809276,audio,0,440,,
2,0,grn_premium,1809970,audio,0,440,,
2,0,grn_premium,1809247,audio,0,440,,
2,0,grn_premium,1829582,audio,0,440,,
2,0,grn_premium,1829581,audio,0,440,,
2,0,grn_premium,1829575,audio,0,440,,
2,0,grn_premium,5754381,audio,0,440,,
2,0,grn_premium,575433,audio,0,440,,
2,0,grn_premium,575421,audio,0,440,,
2,0,grn_premium,575432,audio,0,440,,
2,0,grn_premium,575431,audio,0,440,,
2,0,grn_premium,575434,audio,0,440,,
2,0,grn_premium,575436,audio,0,440,,
2,0,grn_premium,575437,audio,0,440,,
2,0,grn_premium,575430,audio,0,440,,
2,0,grn_premium,575423,audio,0,440,,
2,0,grn_premium,575422,audio,0,440,,
2,0,grn_premium,575420,audio,0,440,,
2,0,grn_premium,1829583,audio,0,440,,
2,0,grn_premium,1829949,audio,0,440,,
2,0,grn_premium,5754382,audio,0,440,,
2,0,grn_premium,1809570,audio,0,440,,
2,0,grn_premium,1809724,audio,0,440,,
2,0,grn_premium,1809894,audio,0,440,,
2,0,grn_premium,1809921,audio,0,440,,
2,0,grn_premium,1809475,audio,0,440,,
2,0,grn_premium,1829724,audio,0,440,,
2,0,grn_premium,18097704,audio,0,440,,
2,0,grn_premium,1829971,audio,0,440,,
2,0,grn_premium,1809331,audio,0,439,,
2,0,grn_premium,1809227,audio,0,439,,
2,0,grn_premium,1809332,audio,0,439,,
2,0,grn_premium,1809333,audio,0,439,,
2,0,grn_premium,1809334,audio,0,439,,
2,0,grn_premium,1809328,audio,0,439,,
2,0,grn_premium,1809255,audio,0,439,,
2,0,grn_premium,1809937,audio,0,439,,
2,0,grn_premium,1829249,audio,0,439,,
2,0,grn_premium,1809985,audio,0,439,,
2,0,grn_premium,1809236,audio,0,439,,
2,0,grn_premium,1829229,audio,0,439,,
2,0,grn_premium,1809202,audio,0,439,,
2,0,grn_premium,1809245,audio,0,439,,
2,0,grn_premium,1809243,audio,0,439,,
2,0,grn_premium,1809239,audio,0,439,,
2,0,grn_premium,1809312,audio,0,439,,
2,0,grn_premium,1809234,audio,0,439,,
2,0,grn_premium,1809633,audio,0,439,,
2,0,grn_premium,1809655,audio,0,439,,
2,0,grn_premium,1809381,audio,0,439,,
2,0,grn_premium,1809379,audio,0,439,,
2,0,grn_premium,1809623,audio,0,439,,
2,0,grn_premium,1809685,audio,0,439,,
2,0,grn_premium,1809687,audio,0,439,,
2,0,grn_premium,1809684,audio,0,439,,
2,0,grn_premium,1809388,audio,0,439,,
2,0,grn_premium,1809688,audio,0,439,,
2,0,grn_premium,1809695,audio,0,439,,
2,0,grn_premium,1809870,audio,0,439,,
2,0,grn_premium,1809384,audio,0,439,,
2,0,grn_premium,1809237,audio,0,439,,
2,0,grn_premium,1809231,audio,0,439,,
2,0,grn_premium,1809385,audio,0,439,,
2,0,grn_premium,1809238,audio,0,439,,
2,0,grn_premium,1809262,audio,0,439,,
2,0,grn_premium,1809289,audio,0,439,,
2,0,grn_premium,1809285,audio,0,439,,
2,0,grn_premium,1809286,audio,0,439,,
2,0,grn_premium,1809287,audio,0,439,,
2,0,grn_premium,1809686,audio,0,439,,
2,0,grn_premium,1809859,audio,0,439,,
2,0,grn_premium,1809692,audio,0,439,,
2,0,grn_premium,1809412,audio,0,439,,
2,0,grn_premium,1829594,audio,0,439,,
2,0,grn_premium,1829999,audio,0,439,,
2,0,grn_premium,1829597,audio,0,439,,
2,0,grn_premium,1829596,audio,0,439,,
2,0,grn_premium,1829593,audio,0,439,,
2,0,grn_premium,1809920,audio,0,439,,
2,0,grn_premium,1809922,audio,0,439,,
2,0,grn_premium,1809930,audio,0,439,,
2,0,grn_premium,1809926,audio,0,439,,
2,0,grn_premium,1829732,audio,0,439,,
2,0,grn_premium,1829590,audio,0,439,,
2,0,grn_premium,1809887,audio,0,439,,
2,0,grn_premium,1809893,audio,0,439,,
2,0,grn_premium,1809948,audio,0,439,,
2,0,grn_premium,1809947,audio,0,439,,
2,0,grn_premium,1829595,audio,0,439,,
2,0,grn_premium,1829893,audio,0,439,,
2,0,grn_premium,1829681,audio,0,439,,
2,0,grn_premium,1829687,audio,0,439,,
2,0,grn_premium,1829688,audio,0,439,,
2,0,grn_premium,1829544,audio,0,439,,
2,0,grn_premium,1829545,audio,0,439,,
2,0,grn_premium,1829538,audio,0,439,,
2,0,grn_premium,1809955,audio,0,439,,
2,0,grn_premium,1809213,audio,0,439,,
2,0,grn_premium,1809314,audio,0,439,,
2,0,grn_premium,1809221,audio,0,439,,
2,0,grn_premium,1809273,audio,0,439,,
2,0,grn_premium,1809274,audio,0,439,,
2,0,grn_premium,1809987,audio,0,439,,
2,0,grn_premium,1809263,audio,0,439,,
2,0,grn_premium,1809220,audio,0,439,,
2,0,grn_premium,1809960,audio,0,439,,
2,0,grn_premium,1809766,audio,0,439,,
2,0,grn_premium,1829567,audio,0,439,,
2,0,grn_premium,1829535,audio,0,439,,
2,0,grn_premium,1809925,audio,0,439,,
2,0,grn_premium,1829507,audio,0,439,,
2,0,grn_premium,1809373,audio,0,439,,
2,0,grn_premium,1829516,audio,0,439,,
2,0,grn_premium,1829473,audio,0,439,,
2,0,grn_premium,1829565,audio,0,439,,
2,0,grn_premium,1809770,audio,0,439,,
2,0,grn_premium,1809222,audio,0,439,,
2,0,grn_premium,1809378,audio,0,439,,
2,0,grn_premium,1809735,audio,0,439,,
2,0,grn_premium,1809470,audio,0,439,,
2,0,grn_premium,180953,audio,0,439,,
2,0,grn_premium,1809797,audio,0,439,,
2,0,grn_premium,1809795,audio,0,439,,
2,0,grn_premium,1809794,audio,0,439,,
2,0,grn_premium,1809728,audio,0,439,,
2,0,grn_premium,1809793,audio,0,439,,
2,0,grn_premium,1809544,audio,0,439,,
2,0,grn_premium,1809792,audio,0,439,,
2,0,grn_premium,1809730,audio,0,439,,
2,0,grn_premium,1809523,audio,0,439,,
2,0,grn_premium,1809732,audio,0,439,,
2,0,grn_premium,1809731,audio,0,439,,
2,0,grn_premium,1809542,audio,0,439,,
2,0,grn_premium,1809549,audio,0,439,,
2,0,grn_premium,1809745,audio,0,439,,
2,0,grn_premium,1809414,audio,0,439,,
2,0,grn_premium,1809472,audio,0,439,,
2,0,grn_premium,1809518,audio,0,439,,
2,0,grn_premium,1809748,audio,0,439,,
2,0,grn_premium,1809741,audio,0,439,,
2,0,grn_premium,1809482,audio,0,439,,
2,0,grn_premium,1809487,audio,0,439,,
2,0,grn_premium,1809483,audio,0,439,,
2,0,grn_premium,1809738,audio,0,439,,
2,0,grn_premium,1809476,audio,0,439,,
2,0,grn_premium,1809545,audio,0,439,,
2,0,grn_premium,1809473,audio,0,439,,
2,0,grn_premium,1809788,audio,0,439,,
2,0,grn_premium,1809740,audio,0,439,,
2,0,grn_premium,1809508,audio,0,439,,
2,0,grn_premium,1809784,audio,0,439,,
2,0,grn_premium,1809622,audio,0,439,,
2,0,grn_premium,1809364,audio,0,439,,
2,0,grn_premium,1809363,audio,0,439,,
2,0,grn_premium,1809335,audio,0,439,,
2,0,grn_premium,180956,audio,0,439,,
2,0,grn_premium,1829434,audio,0,439,,
2,0,grn_premium,180959,audio,0,439,,
2,0,grn_premium,1809559,audio,0,439,,
2,0,grn_premium,1809338,audio,0,439,,
2,0,grn_premium,1809548,audio,0,439,,
2,0,grn_premium,1809547,audio,0,439,,
2,0,grn_premium,1809683,audio,0,439,,
2,0,grn_premium,1809682,audio,0,439,,
2,0,grn_premium,1809681,audio,0,439,,
2,0,grn_premium,1809362,audio,0,439,,
2,0,grn_premium,1809375,audio,0,439,,
2,0,grn_premium,1809621,audio,0,439,,
2,0,grn_premium,1809616,audio,0,439,,
2,0,grn_premium,1809701,audio,0,439,,
2,0,grn_premium,1809872,audio,0,439,,
2,0,grn_premium,1809726,audio,0,439,,
2,0,grn_premium,1809526,audio,0,439,,
2,0,grn_premium,1809826,audio,0,439,,
2,0,grn_premium,1809540,audio,0,439,,
2,0,grn_premium,1809541,audio,0,439,,
2,0,grn_premium,1809700,audio,0,439,,
2,0,grn_premium,1809368,audio,0,439,,
2,0,grn_premium,1809369,audio,0,439,,
2,0,grn_premium,1809620,audio,0,439,,
2,0,grn_premium,1809699,audio,0,439,,
2,0,grn_premium,1809372,audio,0,439,,
2,0,grn_premium,1809689,audio,0,439,,
2,0,grn_premium,5093,audio,0,4389,,
2,0,grn_premium,51648,audio,0,4389,,
2,0,grn_premium,25282,audio,0,4389,,
2,0,grn_premium,51828,audio,0,4389,,
2,0,grn_premium,51738,audio,0,4389,,
2,0,grn_premium,51568,audio,0,4389,,
2,0,grn_premium,51838,audio,0,4389,,
2,0,grn_premium,25280,audio,0,4389,,
2,0,grn_premium,51848,audio,0,4389,,
2,0,grn_premium,252225,audio,0,4389,,
2,0,grn_premium,51678,audio,0,4389,,
2,0,grn_premium,51728,audio,0,4389,,
2,0,grn_premium,25281,audio,0,4389,,
2,0,grn_premium,51638,audio,0,4389,,
2,0,grn_premium,51748,audio,0,4389,,
2,0,grn_premium,51668,audio,0,4389,,
2,0,grn_premium,51768,audio,0,4389,,
2,0,grn_premium,51658,audio,0,4389,,
2,0,grn_premium,51518,audio,0,4389,,
2,0,grn_premium,51628,audio,0,4389,,
2,0,grn_premium,51618,audio,0,4389,,
2,0,grn_premium,378,audio,0,437,,
2,0,grn_premium,1418961,audio,0,435,,
2,0,grn_premium,1418960,audio,0,435,,
2,0,grn_premium,1418927,audio,0,435,,
2,0,grn_premium,1418935,audio,0,435,,
2,0,grn_premium,1418949,audio,0,435,,
2,0,grn_premium,1418939,audio,0,435,,
2,0,grn_premium,1418947,audio,0,435,,
2,0,grn_premium,1418936,audio,0,435,,
2,0,grn_premium,1418926,audio,0,435,,
2,0,grn_premium,1418360,audio,0,435,,
2,0,grn_premium,1418361,audio,0,435,,
2,0,grn_premium,1418362,audio,0,435,,
2,0,grn_premium,1418364,audio,0,435,,
2,0,grn_premium,1418365,audio,0,435,,
2,0,grn_premium,1418366,audio,0,435,,
2,0,grn_premium,1418368,audio,0,435,,
2,0,grn_premium,1418379,audio,0,435,,
2,0,grn_premium,1418381,audio,0,435,,
2,0,grn_premium,1418382,audio,0,435,,
2,0,grn_premium,1418359,audio,0,435,,
2,0,grn_premium,1418357,audio,0,435,,
2,0,grn_premium,1418921,audio,0,435,,
2,0,grn_premium,1418920,audio,0,435,,
2,0,grn_premium,1418918,audio,0,435,,
2,0,grn_premium,1418895,audio,0,435,,
2,0,grn_premium,1418386,audio,0,435,,
2,0,grn_premium,1418283,audio,0,435,,
2,0,grn_premium,1418578,audio,0,435,,
2,0,grn_premium,1418981,audio,0,435,,
2,0,grn_premium,1418983,audio,0,435,,
2,0,grn_premium,1418356,audio,0,435,,
2,0,grn_premium,1418385,audio,0,435,,
2,0,grn_premium,1418221,audio,0,435,,
2,0,grn_premium,1418243,audio,0,435,,
2,0,grn_premium,1418246,audio,0,435,,
2,0,grn_premium,1418247,audio,0,435,,
2,0,grn_premium,1418248,audio,0,435,,
2,0,grn_premium,1418252,audio,0,435,,
2,0,grn_premium,1418253,audio,0,435,,
2,0,grn_premium,1418259,audio,0,435,,
2,0,grn_premium,1418268,audio,0,435,,
2,0,grn_premium,1418269,audio,0,435,,
2,0,grn_premium,1418277,audio,0,435,,
2,0,grn_premium,1418280,audio,0,435,,
2,0,grn_premium,1418282,audio,0,435,,
2,0,grn_premium,1418242,audio,0,435,,
2,0,grn_premium,1418241,audio,0,435,,
2,0,grn_premium,1418220,audio,0,435,,
2,0,grn_premium,1418222,audio,0,435,,
2,0,grn_premium,1418215,audio,0,435,,
2,0,grn_premium,1418224,audio,0,435,,
2,0,grn_premium,1418206,audio,0,435,,
2,0,grn_premium,1418225,audio,0,435,,
2,0,grn_premium,1418226,audio,0,435,,
2,0,grn_premium,1418227,audio,0,435,,
2,0,grn_premium,1418228,audio,0,435,,
2,0,grn_premium,1418229,audio,0,435,,
2,0,grn_premium,1418230,audio,0,435,,
2,0,grn_premium,1418234,audio,0,435,,
2,0,grn_premium,1418284,audio,0,435,,
2,0,grn_premium,1418285,audio,0,435,,
2,0,grn_premium,1418329,audio,0,435,,
2,0,grn_premium,1418336,audio,0,435,,
2,0,grn_premium,1418337,audio,0,435,,
2,0,grn_premium,1418339,audio,0,435,,
2,0,grn_premium,1418340,audio,0,435,,
2,0,grn_premium,1418354,audio,0,435,,
2,0,grn_premium,1418539,audio,0,435,,
2,0,grn_premium,1418974,audio,0,435,,
2,0,grn_premium,1418973,audio,0,435,,
2,0,grn_premium,1418968,audio,0,435,,
2,0,grn_premium,1418965,audio,0,435,,
2,0,grn_premium,1418964,audio,0,435,,
2,0,grn_premium,1418328,audio,0,435,,
2,0,grn_premium,1418325,audio,0,435,,
2,0,grn_premium,1418286,audio,0,435,,
2,0,grn_premium,1418288,audio,0,435,,
2,0,grn_premium,1418289,audio,0,435,,
2,0,grn_premium,1418293,audio,0,435,,
2,0,grn_premium,1418294,audio,0,435,,
2,0,grn_premium,1418295,audio,0,435,,
2,0,grn_premium,1418296,audio,0,435,,
2,0,grn_premium,1418297,audio,0,435,,
2,0,grn_premium,1418298,audio,0,435,,
2,0,grn_premium,1418299,audio,0,435,,
2,0,grn_premium,1418322,audio,0,435,,
2,0,grn_premium,1418323,audio,0,435,,
2,0,grn_premium,1418962,audio,0,435,,
2,0,grn_premium,1418387,audio,0,435,,
2,0,grn_premium,1418724,audio,0,435,,
2,0,grn_premium,1418739,audio,0,435,,
2,0,grn_premium,1418742,audio,0,435,,
2,0,grn_premium,1418743,audio,0,435,,
2,0,grn_premium,1418744,audio,0,435,,
2,0,grn_premium,1418750,audio,0,435,,
2,0,grn_premium,1418751,audio,0,435,,
2,0,grn_premium,1418752,audio,0,435,,
2,0,grn_premium,1418756,audio,0,435,,
2,0,grn_premium,1418757,audio,0,435,,
2,0,grn_premium,1418759,audio,0,435,,
2,0,grn_premium,1418763,audio,0,435,,
2,0,grn_premium,1418764,audio,0,435,,
2,0,grn_premium,1418883,audio,0,435,,
2,0,grn_premium,1418766,audio,0,435,,
2,0,grn_premium,1418738,audio,0,435,,
2,0,grn_premium,1418737,audio,0,435,,
2,0,grn_premium,1418736,audio,0,435,,
2,0,grn_premium,1418725,audio,0,435,,
2,0,grn_premium,1418887,audio,0,435,,
2,0,grn_premium,1418886,audio,0,435,,
2,0,grn_premium,1418726,audio,0,435,,
2,0,grn_premium,1418727,audio,0,435,,
2,0,grn_premium,1418878,audio,0,435,,
2,0,grn_premium,1418728,audio,0,435,,
2,0,grn_premium,1418729,audio,0,435,,
2,0,grn_premium,1418885,audio,0,435,,
2,0,grn_premium,1418884,audio,0,435,,
2,0,grn_premium,1418730,audio,0,435,,
2,0,grn_premium,1418731,audio,0,435,,
2,0,grn_premium,1418732,audio,0,435,,
2,0,grn_premium,1418733,audio,0,435,,
2,0,grn_premium,1418768,audio,0,435,,
2,0,grn_premium,1418772,audio,0,435,,
2,0,grn_premium,1418795,audio,0,435,,
2,0,grn_premium,1418881,audio,0,435,,
2,0,grn_premium,1418880,audio,0,435,,
2,0,grn_premium,4212,audio,0,435,,
2,0,grn_premium,1418876,audio,0,435,,
2,0,grn_premium,1418873,audio,0,435,,
2,0,grn_premium,1418870,audio,0,435,,
2,0,grn_premium,1418797,audio,0,435,,
2,0,grn_premium,1418869,audio,0,435,,
2,0,grn_premium,1418865,audio,0,435,,
2,0,grn_premium,1418813,audio,0,435,,
2,0,grn_premium,1418799,audio,0,435,,
2,0,grn_premium,1418798,audio,0,435,,
2,0,grn_premium,1418735,audio,0,435,,
2,0,grn_premium,1418794,audio,0,435,,
2,0,grn_premium,1418791,audio,0,435,,
2,0,grn_premium,1418789,audio,0,435,,
2,0,grn_premium,1418773,audio,0,435,,
2,0,grn_premium,1418775,audio,0,435,,
2,0,grn_premium,1418776,audio,0,435,,
2,0,grn_premium,1418777,audio,0,435,,
2,0,grn_premium,1418778,audio,0,435,,
2,0,grn_premium,1418779,audio,0,435,,
2,0,grn_premium,1418780,audio,0,435,,
2,0,grn_premium,1418882,audio,0,435,,
2,0,grn_premium,1418783,audio,0,435,,
2,0,grn_premium,1418784,audio,0,435,,
2,0,grn_premium,1418785,audio,0,435,,
2,0,grn_premium,1418786,audio,0,435,,
2,0,grn_premium,1418787,audio,0,435,,
2,0,grn_premium,1418788,audio,0,435,,
2,0,grn_premium,1418782,audio,0,435,,
2,0,grn_premium,1418589,audio,0,435,,
2,0,grn_premium,1418567,audio,0,435,,
2,0,grn_premium,1418566,audio,0,435,,
2,0,grn_premium,1418565,audio,0,435,,
2,0,grn_premium,1418562,audio,0,435,,
2,0,grn_premium,1418560,audio,0,435,,
2,0,grn_premium,1418556,audio,0,435,,
2,0,grn_premium,1418538,audio,0,435,,
2,0,grn_premium,1418536,audio,0,435,,
2,0,grn_premium,1418568,audio,0,435,,
2,0,grn_premium,1418582,audio,0,435,,
2,0,grn_premium,1418587,audio,0,435,,
2,0,grn_premium,1418586,audio,0,435,,
2,0,grn_premium,1418584,audio,0,435,,
2,0,grn_premium,1418888,audio,0,435,,
2,0,grn_premium,1418583,audio,0,435,,
2,0,grn_premium,1418388,audio,0,435,,
2,0,grn_premium,1418796,audio,0,435,,
2,0,grn_premium,1418889,audio,0,435,,
2,0,grn_premium,1418535,audio,0,435,,
2,0,grn_premium,1418534,audio,0,435,,
2,0,grn_premium,1418533,audio,0,435,,
2,0,grn_premium,1418444,audio,0,435,,
2,0,grn_premium,1418403,audio,0,435,,
2,0,grn_premium,1418396,audio,0,435,,
2,0,grn_premium,1418395,audio,0,435,,
2,0,grn_premium,1418393,audio,0,435,,
2,0,grn_premium,1418392,audio,0,435,,
2,0,grn_premium,1418391,audio,0,435,,
2,0,grn_premium,1418390,audio,0,435,,
2,0,grn_premium,1418461,audio,0,435,,
2,0,grn_premium,1418465,audio,0,435,,
2,0,grn_premium,1418532,audio,0,435,,
2,0,grn_premium,1418530,audio,0,435,,
2,0,grn_premium,1418891,audio,0,435,,
2,0,grn_premium,1418479,audio,0,435,,
2,0,grn_premium,1418475,audio,0,435,,
2,0,grn_premium,1418469,audio,0,435,,
2,0,grn_premium,1418892,audio,0,435,,
2,0,grn_premium,1418466,audio,0,435,,
2,0,grn_premium,1418389,audio,0,435,,
2,0,grn_premium,1418596,audio,0,435,,
2,0,grn_premium,1418642,audio,0,435,,
2,0,grn_premium,1418680,audio,0,435,,
2,0,grn_premium,1418685,audio,0,435,,
2,0,grn_premium,1418594,audio,0,435,,
2,0,grn_premium,1418689,audio,0,435,,
2,0,grn_premium,1418397,audio,0,435,,
2,0,grn_premium,1418637,audio,0,435,,
2,0,grn_premium,1418723,audio,0,435,,
2,0,grn_premium,1418722,audio,0,435,,
2,0,grn_premium,1418712,audio,0,435,,
2,0,grn_premium,1418716,audio,0,435,,
2,0,grn_premium,1418721,audio,0,435,,
2,0,grn_premium,1418645,audio,0,435,,
2,0,grn_premium,1418615,audio,0,435,,
2,0,grn_premium,1418606,audio,0,435,,
2,0,grn_premium,1418629,audio,0,435,,
2,0,grn_premium,1418599,audio,0,435,,
2,0,grn_premium,1418631,audio,0,435,,
2,0,grn_premium,1418598,audio,0,435,,
2,0,grn_premium,1418597,audio,0,435,,
2,0,grn_premium,22177,audio,0,4341,,
2,0,grn_premium,221,audio,0,4341,,
2,0,grn_premium,38664,audio,0,4340,,
2,0,grn_premium,35050,audio,0,4340,,
2,0,grn_premium,35051,audio,0,4340,,
2,0,grn_premium,22560,audio,0,4313,,
2,0,grn_premium,22561,audio,0,4313,,
2,0,grn_premium,447536,audio,0,4310,,
2,0,grn_premium,21356,audio,0,4308,,
2,0,grn_premium,21894,audio,0,4292,,
2,0,grn_premium,21891,audio,0,4292,,
2,0,grn_premium,21892,audio,0,4292,,
2,0,grn_premium,88233,audio,0,42826,,
2,0,grn_premium,231,audio,0,4274,,
2,0,grn_premium,40,audio,0,426,,
2,0,grn_premium,377,audio,0,426,,
2,0,grn_premium,39310,audio,0,4256,,
2,0,grn_premium,39319,audio,0,4256,,
2,0,grn_premium,39313,audio,0,4256,,
2,0,grn_premium,261,audio,0,4243,,
2,0,grn_premium,38267,audio,0,4243,,
2,0,grn_premium,38763,audio,0,4242,,
2,0,grn_premium,21377,audio,0,4226,,
2,0,grn_premium,21379,audio,0,4226,,
2,0,grn_premium,25191,audio,0,4200,,
2,0,grn_premium,251958,audio,0,4200,,
2,0,grn_premium,59069027,audio,0,4200,,
2,0,grn_premium,35388,audio,0,4200,,
2,0,grn_premium,325629,audio,0,420,,
2,0,grn_premium,325628,audio,0,420,,
2,0,grn_premium,325588,audio,0,420,,
2,0,grn_premium,325580,audio,0,420,,
2,0,grn_premium,325632,audio,0,420,,
2,0,grn_premium,325861,audio,0,420,,
2,0,grn_premium,325688,audio,0,420,,
2,0,grn_premium,325862,audio,0,420,,
2,0,grn_premium,326589,audio,0,420,,
2,0,grn_premium,326061,audio,0,420,,
2,0,grn_premium,325941,audio,0,420,,
2,0,grn_premium,325940,audio,0,420,,
2,0,grn_premium,325942,audio,0,420,,
2,0,grn_premium,325561,audio,0,420,,
2,0,grn_premium,325559,audio,0,420,,
2,0,grn_premium,325426,audio,0,420,,
2,0,grn_premium,325788,audio,0,420,,
2,0,grn_premium,325789,audio,0,420,,
2,0,grn_premium,325859,audio,0,420,,
2,0,grn_premium,325860,audio,0,420,,
2,0,grn_premium,325647,audio,0,420,,
2,0,grn_premium,325480,audio,0,420,,
2,0,grn_premium,325488,audio,0,420,,
2,0,grn_premium,325562,audio,0,420,,
2,0,grn_premium,325736,audio,0,420,,
2,0,grn_premium,325735,audio,0,420,,
2,0,grn_premium,326088,audio,0,420,,
2,0,grn_premium,325690,audio,0,420,,
2,0,grn_premium,325644,audio,0,420,,
2,0,grn_premium,325944,audio,0,420,,
2,0,grn_premium,325889,audio,0,420,,
2,0,grn_premium,321536,audio,0,420,,
2,0,grn_premium,321535,audio,0,420,,
2,0,grn_premium,321534,audio,0,420,,
2,0,grn_premium,321589,audio,0,420,,
2,0,grn_premium,321684,audio,0,420,,
2,0,grn_premium,321685,audio,0,420,,
2,0,grn_premium,322473,audio,0,420,,
2,0,grn_premium,322444,audio,0,420,,
2,0,grn_premium,322429,audio,0,420,,
2,0,grn_premium,322418,audio,0,420,,
2,0,grn_premium,321920,audio,0,420,,
2,0,grn_premium,322408,audio,0,420,,
2,0,grn_premium,322310,audio,0,420,,
2,0,grn_premium,321989,audio,0,420,,
2,0,grn_premium,321988,audio,0,420,,
2,0,grn_premium,321537,audio,0,420,,
2,0,grn_premium,321563,audio,0,420,,
2,0,grn_premium,321564,audio,0,420,,
2,0,grn_premium,325988,audio,0,420,,
2,0,grn_premium,325943,audio,0,420,,
2,0,grn_premium,325888,audio,0,420,,
2,0,grn_premium,325863,audio,0,420,,
2,0,grn_premium,325989,audio,0,420,,
2,0,grn_premium,328689,audio,0,420,,
2,0,grn_premium,328750,audio,0,420,,
2,0,grn_premium,328757,audio,0,420,,
2,0,grn_premium,328780,audio,0,420,,
2,0,grn_premium,321641,audio,0,420,,
2,0,grn_premium,321643,audio,0,420,,
2,0,grn_premium,321588,audio,0,420,,
2,0,grn_premium,321567,audio,0,420,,
2,0,grn_premium,321566,audio,0,420,,
2,0,grn_premium,321565,audio,0,420,,
2,0,grn_premium,321690,audio,0,420,,
2,0,grn_premium,325737,audio,0,420,,
2,0,grn_premium,329036,audio,0,420,,
2,0,grn_premium,329026,audio,0,420,,
2,0,grn_premium,329006,audio,0,420,,
2,0,grn_premium,328925,audio,0,420,,
2,0,grn_premium,328069,audio,0,420,,
2,0,grn_premium,328050,audio,0,420,,
2,0,grn_premium,328006,audio,0,420,,
2,0,grn_premium,326888,audio,0,420,,
2,0,grn_premium,326869,audio,0,420,,
2,0,grn_premium,326780,audio,0,420,,
2,0,grn_premium,326766,audio,0,420,,
2,0,grn_premium,326750,audio,0,420,,
2,0,grn_premium,326585,audio,0,420,,
2,0,grn_premium,326550,audio,0,420,,
2,0,grn_premium,329097,audio,0,420,,
2,0,grn_premium,329279,audio,0,420,,
2,0,grn_premium,329324,audio,0,420,,
2,0,grn_premium,55611,audio,0,420,,
2,0,grn_premium,55610,audio,0,420,,
2,0,grn_premium,55615,audio,0,420,,
2,0,grn_premium,325775,audio,0,420,,
2,0,grn_premium,328169,audio,0,420,,
2,0,grn_premium,328081,audio,0,420,,
2,0,grn_premium,328921,audio,0,420,,
2,0,grn_premium,328922,audio,0,420,,
2,0,grn_premium,329350,audio,0,420,,
2,0,grn_premium,329335,audio,0,420,,
2,0,grn_premium,329336,audio,0,420,,
2,0,grn_premium,329332,audio,0,420,,
2,0,grn_premium,329330,audio,0,420,,
2,0,grn_premium,329329,audio,0,420,,
2,0,grn_premium,326489,audio,0,420,,
2,0,grn_premium,326463,audio,0,420,,
2,0,grn_premium,326450,audio,0,420,,
2,0,grn_premium,328283,audio,0,420,,
2,0,grn_premium,328288,audio,0,420,,
2,0,grn_premium,328388,audio,0,420,,
2,0,grn_premium,328485,audio,0,420,,
2,0,grn_premium,328488,audio,0,420,,
2,0,grn_premium,328489,audio,0,420,,
2,0,grn_premium,328588,audio,0,420,,
2,0,grn_premium,328589,audio,0,420,,
2,0,grn_premium,328586,audio,0,420,,
2,0,grn_premium,328920,audio,0,420,,
2,0,grn_premium,328688,audio,0,420,,
2,0,grn_premium,325424,audio,0,420,,
2,0,grn_premium,326089,audio,0,420,,
2,0,grn_premium,325425,audio,0,420,,
2,0,grn_premium,326980,audio,0,420,,
2,0,grn_premium,327069,audio,0,420,,
2,0,grn_premium,326160,audio,0,420,,
2,0,grn_premium,326389,audio,0,420,,
2,0,grn_premium,326388,audio,0,420,,
2,0,grn_premium,326364,audio,0,420,,
2,0,grn_premium,326189,audio,0,420,,
2,0,grn_premium,326188,audio,0,420,,
2,0,grn_premium,326889,audio,0,420,,
2,0,grn_premium,326950,audio,0,420,,
2,0,grn_premium,326970,audio,0,420,,
2,0,grn_premium,327835,audio,0,420,,
2,0,grn_premium,327737,audio,0,420,,
2,0,grn_premium,3271949,audio,0,420,,
2,0,grn_premium,3271948,audio,0,420,,
2,0,grn_premium,327169,audio,0,420,,
2,0,grn_premium,327167,audio,0,420,,
2,0,grn_premium,325649,audio,0,420,,
