Ops,Reseller,Trusted peer,Domain,Subscriber,Destination,Region,Description,Incr,Min Dur,Max Dur,Max Price
2,0,,,,52375,,MEXICO 20X_X,60,60,0,
2,0,,,,523777,,MEXICO 20X_X,60,60,0,
2,0,,,,52378,,MEXICO TEPATITLAN JAL,60,60,0,
2,0,,,,52381,,MEXICO SAN JOSE DE GRACIA MICH,60,60,0,
2,0,,,,52384,,MEXICO TALA JAL,60,60,0,
2,0,,,,52387,,MEXICO 20X_X,60,60,0,
2,0,,,,52389,,MEXICO TECUALA NAY,60,60,0,
2,0,,,,52392,,MEXICO OCOTLAN JAL,60,60,0,
2,0,,,,52393,,MEXICO LA BARCA JAL,60,60,0,
2,0,,,,52415,,MEXICO SAN MIGUEL ALLENDE GTO,60,60,0,
2,0,,,,52424,,MEXICO 20X_X,60,60,0,
2,0,,,,52427,,MEXICO SAN JUAN DEL RIO QRO,60,60,0,
2,0,,,,52432,,MEXICO 20X_X,60,60,0,
2,0,,,,52433,,MEXICO 20X_X,60,60,0,
2,0,,,,52434,,MEXICO PATZCUARO MICH,60,60,0,
2,0,,,,52435,,MEXICO HUETAMO MICH,60,60,0,
2,0,,,,52436,,MEXICO ZACAPU MICH,60,60,0,
2,0,,,,52438,,MEXICO PURUANDIRO MICH,60,60,0,
2,0,,,,52442,,MEXICO QUERETARO QRO,60,60,0,
2,0,,,,52443,,MEXICO MORELIA MICH,60,60,0,
2,0,,,,52444,,MEXICO SAN LUIS POTOSI SLP,60,60,0,
2,0,,,,52445,,MEXICO MOROLEON GTO,60,60,0,
2,0,,,,52449,,MEXICO AGUASCALIENTES AGS,60,60,0,
2,0,,,,52451,,MEXICO ZINAPECUARO MICH,60,60,0,
2,0,,,,52452,,MEXICO URUAPAN MICH,60,60,0,
2,0,,,,52453,,MEXICO APATZINGAN MICH,60,60,0,
2,0,,,,524543,,MEXICO MicroBlock 4543 TIER 3 NON EQUAL ACCESS,60,60,0,
2,0,,,,52457,,MEXICO 20X_X,60,60,0,
2,0,,,,52461,,MEXICO CELAYA GTO,60,60,0,
2,0,,,,52462,,MEXICO IRAPUATO GTO,60,60,0,
2,0,,,,52463,,MEXICO JALPA ZAC,60,60,0,
2,0,,,,52464,,MEXICO SALAMANCA GTO,60,60,0,
2,0,,,,52466,,MEXICO SALVATIERRA GTO,60,60,0,
2,0,,,,52468,,MEXICO SAN LUIS DE LA PAZ GTO,60,60,0,
2,0,,,,52469,,MEXICO PENJAMO GTO,60,60,0,
2,0,,,,52472,,MEXICO SILAO GTO,60,60,0,
2,0,,,,52473,,MEXICO GUANAJUATO GTO,60,60,0,
2,0,,,,52474,,MEXICO LAGOS DE MORENO JAL,60,60,0,
2,0,,,,52475,,MEXICO ENCARNACION DE DIAZ JAL,60,60,0,
2,0,,,,52477,,MEXICO LEON GTO,60,60,0,
2,0,,,,52481,,MEXICO CD. VALLES SLP,60,60,0,
2,0,,,,52487,,MEXICO RIO VERDE SLP,60,60,0,
2,0,,,,52488,,MEXICO MATEHUALA SLP,60,60,0,
2,0,,,,52492,,MEXICO ZACATECAS ZAC,60,60,0,
2,0,,,,52493,,MEXICO FRESNILLO ZAC,60,60,0,
2,0,,,,52494,,MEXICO JEREZ DE GARCIA SALINAS ZAC,60,60,0,
2,0,,,,52498,,MEXICO RIO GRANDE ZAC,60,60,0,
2,0,,,,5255,,MEXICO TIER 1 3 CITY,60,60,0,
2,0,,,,52591,,MEXICO ZUMPANGO MEX,60,60,0,
2,0,,,,52595,,MEXICO TEXCOCO MEX,60,60,0,
2,0,,,,52597,,MEXICO AMECAMECA MEX,60,60,0,
2,0,,,,52612,,MEXICO LA PAZ BCS,60,60,0,
2,0,,,,52613,,MEXICO CD. CONSTITUCION BCS,60,60,0,
2,0,,,,52614,,MEXICO CHIHUAHUA CHIH,60,60,0,
2,0,,,,52615,,MEXICO SANTA ROSALIA BCS,60,60,0,
2,0,,,,52616,,MEXICO SAN QUINTIN BCN,60,60,0,
2,0,,,,52618,,MEXICO DURANGO DGO,60,60,0,
2,0,,,,52622,,MEXICO GUAYMAS SON,60,60,0,
2,0,,,,52623,,MEXICO URES SON,60,60,0,
2,0,,,,52624,,MEXICO SAN JOSE DEL CABO BCS,60,60,0,
2,0,,,,52625,,MEXICO CD. CUAUHTEMOC CHIH,60,60,0,
2,0,,,,52626,,MEXICO OJINAGA CHIH,60,60,0,
2,0,,,,52627,,MEXICO PARRAL CHIH,60,60,0,
2,0,,,,52631,,MEXICO NOGALES SON,60,60,0,
2,0,,,,52632,,MEXICO MAGDALENA SON,60,60,0,
2,0,,,,52633,,MEXICO AGUA PRIETA SON,60,60,0,
2,0,,,,52634,,MEXICO NACOZARI SON,60,60,0,
2,0,,,,52636,,MEXICO NUEVO CASAS GRANDES CHIH,60,60,0,
2,0,,,,52637,,MEXICO CABORCA SON,60,60,0,
2,0,,,,52638,,MEXICO PUERTO PEQASCO SON,60,60,0,
2,0,,,,52639,,MEXICO CD. DELICIAS CHIH,60,60,0,
2,0,,,,52641,,MEXICO SANTA ANA SON,60,60,0,
2,0,,,,52642,,MEXICO NAVOJOA SON,60,60,0,
2,0,,,,52644,,MEXICO CD. OBREGON SON,60,60,0,
2,0,,,,52645,,MEXICO CANANEA SON,60,60,0,
2,0,,,,52646,,MEXICO ENSENADA BCN,60,60,0,
2,0,,,,52647,,MEXICO HUATABAMPO SON,60,60,0,
2,0,,,,52648,,MEXICO CD. CAMARGO CHIH,60,60,0,
2,0,,,,52653,,MEXICO SAN LUIS RIO COLORADO SON,60,60,0,
2,0,,,,52656,,MEXICO CD. JUAREZ CHIH,60,60,0,
2,0,,,,52661,,MEXICO ROSARITO BCN,60,60,0,
2,0,,,,52662,,MEXICO HERMOSILLO SON,60,60,0,
2,0,,,,52664,,MEXICO TIJUANA BCN,60,60,0,
2,0,,,,52665,,MEXICO TECATE BCN,60,60,0,
2,0,,,,52667,,MEXICO CULIACAN SIN,60,60,0,
2,0,,,,52668,,MEXICO LOS MOCHIS SIN,60,60,0,
2,0,,,,52669,,MEXICO MAZATLAN SIN,60,60,0,
2,0,,,,52673,,MEXICO GUAMUCHIL SIN,60,60,0,
2,0,,,,52674,,MEXICO SANTIAGO PAPASQUIARO DGO,60,60,0,
2,0,,,,52676,,MEXICO CD. GUADALUPE VICTORIA DGO,60,60,0,
2,0,,,,52686,,MEXICO MEXICALI BCN,60,60,0,
2,0,,,,52687,,MEXICO GUASAVE SIN,60,60,0,
2,0,,,,52712,,MEXICO ATLACOMULCO MEX,60,60,0,
2,0,,,,52713,,MEXICO SANTIAGO TIANGUISTENCO MEX,60,60,0,
2,0,,,,52714,,MEXICO TENANCINGO MEX,60,60,0,
2,0,,,,52715,,MEXICO ZITACUARO MICH,60,60,0,
2,0,,,,52721,,MEXICO IXTAPAN DE LA SAL MEX,60,60,0,
2,0,,,,52722,,MEXICO TOLUCA MEX,60,60,0,
2,0,,,,52726,,MEXICO VALLE DE BRAVO MEX,60,60,0,
2,0,,,,52727,,MEXICO HUITZUCO GRO,60,60,0,
2,0,,,,52728,,MEXICO LERMA MEX,60,60,0,
2,0,,,,52731,,MEXICO 20X_X,60,60,0,
2,0,,,,52732,,MEXICO ARCELIA GRO,60,60,0,
2,0,,,,52733,,MEXICO IGUALA GRO,60,60,0,
2,0,,,,52734,,MEXICO JOJUTLA MOR,60,60,0,
2,0,,,,52735,,MEXICO CUAUTLA MOR,60,60,0,
2,0,,,,52736,,MEXICO TELOLOAPAN GRO,60,60,0,
2,0,,,,52738,,MEXICO 20X_X,60,60,0,
2,0,,,,52741,,MEXICO OMETEPEC GRO,60,60,0,
2,0,,,,52742,,MEXICO TECPAN DE GALEANA GRO,60,60,0,
2,0,,,,52744,,MEXICO ACAPULCO GRO,60,60,0,
2,0,,,,52747,,MEXICO CHILPANCINGO GRO,60,60,0,
2,0,,,,52753,,MEXICO CD. LAZARO CARDENAS MICH,60,60,0,
2,0,,,,52754,,MEXICO TIXTLA GRO,60,60,0,
2,0,,,,52755,,MEXICO ZIHUATANEJO GRO,60,60,0,
2,0,,,,52756,,MEXICO CHILAPA GRO,60,60,0,
2,0,,,,52757,,MEXICO TLAPA DE COMONFORT GRO,60,60,0,
2,0,,,,52758,,MEXICO PETATLAN GRO,60,60,0,
2,0,,,,52762,,MEXICO TAXCO GRO,60,60,0,
2,0,,,,52767,,MEXICO CD. ALTAMIRANO GRO,60,60,0,
2,0,,,,52771,,MEXICO PACHUCA HGO,60,60,0,
2,0,,,,52772,,MEXICO ACTOPAN HGO,60,60,0,
2,0,,,,52773,,MEXICO TULA HGO,60,60,0,
2,0,,,,52775,,MEXICO TULANCINGO HGO,60,60,0,
2,0,,,,52777,,MEXICO CUERNAVACA MOR,60,60,0,
2,0,,,,52779,,MEXICO TIZAYUCA HGO,60,60,0,
2,0,,,,52782,,MEXICO POZA RICA VER,60,60,0,
2,0,,,,52783,,MEXICO TUXPAN VER,60,60,0,
2,0,,,,52786,,MEXICO CD. HIDALGO MICH,60,60,0,
2,0,,,,52791,,MEXICO CD. SAHAGUN HGO,60,60,0,
2,0,,,,52797,,MEXICO 20X_X,60,60,0,
2,0,,,,5281,,MEXICO TIER 1 3 CITY,60,60,0,
2,0,,,,52821,,MEXICO LINARES NL,60,60,0,
2,0,,,,52823,,MEXICO CHINA NL,60,60,0,
2,0,,,,52826,,MEXICO MONTEMORELOS NL,60,60,0,
2,0,,,,52828,,MEXICO CADEREYTA NL,60,60,0,
2,0,,,,52829,,MEXICO HIDALGO NL,60,60,0,
2,0,,,,52831,,MEXICO CD. MANTE TAMPS,60,60,0,
2,0,,,,52833,,MEXICO TAMPICO TAMPS,60,60,0,
2,0,,,,52834,,MEXICO CD. VICTORIA TAMPS,60,60,0,
2,0,,,,52836,,MEXICO GONZALEZ TAMPS,60,60,0,
2,0,,,,52841,,MEXICO SAN FERNANDO TAMPS,60,60,0,
2,0,,,,52842,,MEXICO PARRAS DE LA FUENTE COAH,60,60,0,
2,0,,,,52844,,MEXICO SALTILLO COAH,60,60,0,
2,0,,,,52861,,MEXICO SABINAS COAH,60,60,0,
2,0,,,,52862,,MEXICO ALLENDE COAH,60,60,0,
2,0,,,,52866,,MEXICO MONCLOVA COAH,60,60,0,
2,0,,,,52867,,MEXICO NUEVO LAREDO TAMPS,60,60,0,
2,0,,,,52868,,MEXICO MATAMOROS TAMPS,60,60,0,
2,0,,,,52871,,MEXICO TORREON COAH,60,60,0,
2,0,,,,52877,,MEXICO CD. ACUQA COAH,60,60,0,
2,0,,,,52878,,MEXICO PIEDRAS NEGRAS COAH,60,60,0,
2,0,,,,52891,,MEXICO CD. CAMARGO TAMPS,60,60,0,
2,0,,,,52892,,MEXICO CERRALVO NL,60,60,0,
2,0,,,,52894,,MEXICO 20X_X,60,60,0,
2,0,,,,52899,,MEXICO REYNOSA TAMPS,60,60,0,
2,0,,,,52916,,MEXICO PALENQUE CHIS,60,60,0,
2,0,,,,52917,,MEXICO HUIMANGUILLO TAB,60,60,0,
2,0,,,,52921,,MEXICO COATZACOALCOS VER,60,60,0,
2,0,,,,52922,,MEXICO MINATITLAN VER,60,60,0,
2,0,,,,52938,,MEXICO CD. DEL CARMEN CAMP,60,60,0,
2,0,,,,52951,,MEXICO OAXACA OAX,60,60,0,
2,0,,,,52953,,MEXICO 20X_X,60,60,0,
2,0,,,,52958,,MEXICO HUATULCO OAX,60,60,0,
2,0,,,,52961,,MEXICO TUXTLA GUTIERREZ CHIS,60,60,0,
2,0,,,,52962,,MEXICO TAPACHULA CHIS,60,60,0,
2,0,,,,52965,,MEXICO VILLAFLORES CHIS,60,60,0,
2,0,,,,52967,,MEXICO SAN CRISTOBAL DE LAS CASAS CHIS,60,60,0,
2,0,,,,52968,,MEXICO CINTALAPA CHIS,60,60,0,
2,0,,,,52971,,MEXICO JUCHITAN OAX,60,60,0,
2,0,,,,52981,,MEXICO CAMPECHE CAMP,60,60,0,
2,0,,,,52983,,MEXICO CHETUMAL QROO,60,60,0,
2,0,,,,52986,,MEXICO TIZIMIN YUC,60,60,0,
2,0,,,,52987,,MEXICO COZUMEL QROO,60,60,0,
2,0,,,,52993,,MEXICO VILLAHERMOSA TAB,60,60,0,
2,0,,,,52997,,MEXICO TICUL YUC,60,60,0,
2,0,,,,52998,,MEXICO CANCUN QROO,60,60,0,
2,0,,,,52999,,MEXICO MERIDA YUC,60,60,0,
2,0,,,,53,,CUBA_PROPER,0,0,0,
2,0,,,,5321,,CUBA GUANTANAMO,0,0,0,
2,0,,,,54,,ARGENTINA_PROPER,0,0,0,
2,0,,,,5411,,ARGENTINA BUENOS AIRES,0,0,0,
2,0,,,,54221,,ARGENTINA LA PLATA,0,0,0,
2,0,,,,54223,,ARGENTINA MAR DEL PLATA,0,0,0,
2,0,,,,54230,,ARGENTINA CENTRAL,0,0,0,
2,0,,,,54232,,ARGENTINA CENTRAL,0,0,0,
2,0,,,,54261,,ARGENTINA MENDOZA,0,0,0,
2,0,,,,54291,,ARGENTINA BAHIA BLANCA,0,0,0,
2,0,,,,54299,,ARGENTINA CENTRAL,0,0,0,
2,0,,,,54341,,ARGENTINA ROSARIO,0,0,0,
2,0,,,,54342,,ARGENTINA SANTA FE,0,0,0,
2,0,,,,54348,,ARGENTINA CENTRAL,0,0,0,
2,0,,,,54351,,ARGENTINA CORDOBA,0,0,0,
2,0,,,,54353,,ARGENTINA CENTRAL,0,0,0,
2,0,,,,54358,,ARGENTINA CENTRAL,0,0,0,
2,0,,,,54381,,ARGENTINA CENTRAL,0,0,0,
2,0,,,,54387,,ARGENTINA CENTRAL,0,0,0,
2,0,,,,549,,ARGENTINA CELL,0,0,0,
2,0,,,,55,,BRAZIL_PROPER,0,0,0,
2,0,,,,5511,,BRAZIL SAO PAULO,0,0,0,
2,0,,,,55114,,BRAZIL JUNDIAI,0,0,0,
2,0,,,,55116,,BRAZIL CELL SAO PAULO,0,0,0,
2,0,,,,55117,,BRAZIL CELL SAO PAULO,0,0,0,
2,0,,,,55118,,BRAZIL CELL SAO PAULO,0,0,0,
2,0,,,,55119,,BRAZIL CELL SAO PAULO,0,0,0,
2,0,,,,55126,,BRAZIL CELL OTHER,0,0,0,
2,0,,,,55127,,BRAZIL CELL OTHER,0,0,0,
2,0,,,,55128,,BRAZIL CELL OTHER,0,0,0,
2,0,,,,55129,,BRAZIL CELL OTHER,0,0,0,
2,0,,,,55136,,BRAZIL CELL OTHER,0,0,0,
2,0,,,,55137,,BRAZIL CELL OTHER,0,0,0,
2,0,,,,55138,,BRAZIL CELL OTHER,0,0,0,
2,0,,,,55139,,BRAZIL CELL OTHER,0,0,0,
2,0,,,,55146,,BRAZIL CELL OTHER,0,0,0,
2,0,,,,55147,,BRAZIL CELL OTHER,0,0,0,
2,0,,,,55148,,BRAZIL CELL OTHER,0,0,0,
2,0,,,,55149,,BRAZIL CELL OTHER,0,0,0,
2,0,,,,55156,,BRAZIL CELL SOROCABA,0,0,0,
2,0,,,,55157,,BRAZIL CELL SOROCABA,0,0,0,
2,0,,,,55158,,BRAZIL CELL SOROCABA,0,0,0,
2,0,,,,55159,,BRAZIL CELL SOROCABA,0,0,0,
2,0,,,,55166,,BRAZIL CELL OTHER,0,0,0,
2,0,,,,55167,,BRAZIL CELL OTHER,0,0,0,
2,0,,,,55168,,BRAZIL CELL OTHER,0,0,0,
2,0,,,,55169,,BRAZIL CELL OTHER,0,0,0,
2,0,,,,55176,,BRAZIL CELL OTHER,0,0,0,
2,0,,,,55177,,BRAZIL CELL OTHER,0,0,0,
2,0,,,,55178,,BRAZIL CELL OTHER,0,0,0,
2,0,,,,55179,,BRAZIL CELL OTHER,0,0,0,
2,0,,,,55186,,BRAZIL CELL OTHER,0,0,0,
2,0,,,,55187,,BRAZIL CELL OTHER,0,0,0,
2,0,,,,55188,,BRAZIL CELL OTHER,0,0,0,
2,0,,,,55189,,BRAZIL CELL OTHER,0,0,0,
2,0,,,,55190,,BRAZIL CAMPINAS,0,0,0,
2,0,,,,55191,,BRAZIL CAMPINAS,0,0,0,
2,0,,,,55192,,BRAZIL CAMPINAS,0,0,0,
2,0,,,,55193,,BRAZIL CAMPINAS,0,0,0,
2,0,,,,55194,,BRAZIL CAMPINAS,0,0,0,
2,0,,,,55195,,BRAZIL CAMPINAS,0,0,0,
2,0,,,,55196,,BRAZIL CELL CAMPINAS,0,0,0,
2,0,,,,55197,,BRAZIL CELL CAMPINAS,0,0,0,
2,0,,,,55198,,BRAZIL CELL CAMPINAS,0,0,0,
2,0,,,,55199,,BRAZIL CELL CAMPINAS,0,0,0,
2,0,,,,5521,,BRAZIL RIO DE JANEIRO,0,0,0,
2,0,,,,55211,,BRAZIL RIO DE JANEIRO,0,0,0,
2,0,,,,55212,,BRAZIL RIO DE JANEIRO,0,0,0,
2,0,,,,55213,,BRAZIL RIO DE JANEIRO,0,0,0,
2,0,,,,55214,,BRAZIL RIO DE JANEIRO,0,0,0,
2,0,,,,55215,,BRAZIL RIO DE JANEIRO,0,0,0,
2,0,,,,55216,,BRAZIL CELL RIO DE JANEIRO,0,0,0,
2,0,,,,55217,,BRAZIL CELL RIO DE JANEIRO,0,0,0,
2,0,,,,55218,,BRAZIL CELL RIO DE JANEIRO,0,0,0,
2,0,,,,55219,,BRAZIL CELL RIO DE JANEIRO,0,0,0,
2,0,,,,55226,,BRAZIL CELL OTHER,0,0,0,
2,0,,,,55227,,BRAZIL CELL OTHER,0,0,0,
2,0,,,,55228,,BRAZIL CELL OTHER,0,0,0,
2,0,,,,55229,,BRAZIL CELL OTHER,0,0,0,
2,0,,,,55246,,BRAZIL CELL OTHER,0,0,0,
2,0,,,,55247,,BRAZIL CELL OTHER,0,0,0,
2,0,,,,55248,,BRAZIL CELL OTHER,0,0,0,
2,0,,,,55249,,BRAZIL CELL OTHER,0,0,0,
2,0,,,,55270,,BRAZIL VITORIA,0,0,0,
2,0,,,,55271,,BRAZIL VITORIA,0,0,0,
2,0,,,,55272,,BRAZIL VITORIA,0,0,0,
2,0,,,,55273,,BRAZIL VITORIA,0,0,0,
2,0,,,,55274,,BRAZIL VITORIA,0,0,0,
2,0,,,,55275,,BRAZIL VITORIA,0,0,0,
2,0,,,,55276,,BRAZIL CELL VITORIA,0,0,0,
2,0,,,,55277,,BRAZIL CELL VITORIA,0,0,0,
2,0,,,,55278,,BRAZIL CELL VITORIA,0,0,0,
2,0,,,,55279,,BRAZIL CELL VITORIA,0,0,0,
2,0,,,,55286,,BRAZIL CELL OTHER,0,0,0,
2,0,,,,55287,,BRAZIL CELL OTHER,0,0,0,
2,0,,,,55288,,BRAZIL CELL OTHER,0,0,0,
2,0,,,,55289,,BRAZIL CELL OTHER,0,0,0,
2,0,,,,5531,,BRAZIL BELO HORIZONTE,0,0,0,
2,0,,,,55311,,BRAZIL BELO HORIZONTE,0,0,0,
2,0,,,,55312,,BRAZIL BELO HORIZONTE,0,0,0,
2,0,,,,55313,,BRAZIL BELO HORIZONTE,0,0,0,
2,0,,,,55314,,BRAZIL BELO HORIZONTE,0,0,0,
2,0,,,,55315,,BRAZIL BELO HORIZONTE,0,0,0,
2,0,,,,55316,,BRAZIL CELL BELO HORIZONTE,0,0,0,
2,0,,,,55317,,BRAZIL CELL BELO HORIZONTE,0,0,0,
2,0,,,,55318,,BRAZIL CELL BELO HORIZONTE,0,0,0,
2,0,,,,55319,,BRAZIL CELL BELO HORIZONTE,0,0,0,
2,0,,,,55326,,BRAZIL CELL OTHER,0,0,0,
2,0,,,,55327,,BRAZIL CELL OTHER,0,0,0,
2,0,,,,55328,,BRAZIL CELL OTHER,0,0,0,
2,0,,,,55329,,BRAZIL CELL OTHER,0,0,0,
2,0,,,,55331,,BRAZIL GOVERNADOR VALLADARES,0,0,0,
2,0,,,,55332,,BRAZIL GOVERNADOR VALLADARES,0,0,0,
2,0,,,,55333,,BRAZIL GOVERNADOR VALLADARES,0,0,0,
2,0,,,,55334,,BRAZIL GOVERNADOR VALLADARES,0,0,0,
2,0,,,,55335,,BRAZIL GOVERNADOR VALLADARES,0,0,0,
2,0,,,,55336,,BRAZIL CELL GOVERNADOR VALADARES,0,0,0,
2,0,,,,55337,,BRAZIL CELL GOVERNADOR VALADARES,0,0,0,
2,0,,,,55338,,BRAZIL CELL GOVERNADOR VALADARES,0,0,0,
2,0,,,,55339,,BRAZIL CELL GOVERNADOR VALADARES,0,0,0,
2,0,,,,55346,,BRAZIL CELL UBERLANDIA,0,0,0,
2,0,,,,55347,,BRAZIL CELL UBERLANDIA,0,0,0,
2,0,,,,55348,,BRAZIL CELL UBERLANDIA,0,0,0,
2,0,,,,55349,,BRAZIL CELL UBERLANDIA,0,0,0,
2,0,,,,55356,,BRAZIL CELL POCOS DE CALDAS,0,0,0,
2,0,,,,55357,,BRAZIL CELL OTHER,0,0,0,
2,0,,,,55358,,BRAZIL CELL POCOS DE CALDAS,0,0,0,
2,0,,,,55359,,BRAZIL CELL POCOS DE CALDAS,0,0,0,
2,0,,,,55376,,BRAZIL CELL OTHER,0,0,0,
2,0,,,,55377,,BRAZIL CELL OTHER,0,0,0,
2,0,,,,55378,,BRAZIL CELL OTHER,0,0,0,
2,0,,,,55379,,BRAZIL CELL OTHER,0,0,0,
2,0,,,,55386,,BRAZIL CELL OTHER,0,0,0,
2,0,,,,55387,,BRAZIL CELL OTHER,0,0,0,
2,0,,,,55388,,BRAZIL CELL OTHER,0,0,0,
2,0,,,,55389,,BRAZIL CELL OTHER,0,0,0,
2,0,,,,5541,,BRAZIL CURITIBA,0,0,0,
2,0,,,,55411,,BRAZIL CURITIBA,0,0,0,
2,0,,,,55412,,BRAZIL CURITIBA,0,0,0,
2,0,,,,55413,,BRAZIL CURITIBA,0,0,0,
2,0,,,,55414,,BRAZIL CURITIBA,0,0,0,
2,0,,,,55415,,BRAZIL CURITIBA,0,0,0,
2,0,,,,55416,,BRAZIL CELL CURITIBA,0,0,0,
2,0,,,,55417,,BRAZIL CELL CURITIBA,0,0,0,
2,0,,,,55418,,BRAZIL CELL CURITIBA,0,0,0,
2,0,,,,55419,,BRAZIL CELL CURITIBA,0,0,0,
2,0,,,,55426,,BRAZIL CELL OTHER,0,0,0,
2,0,,,,55427,,BRAZIL CELL OTHER,0,0,0,
2,0,,,,55428,,BRAZIL CELL OTHER,0,0,0,
2,0,,,,55429,,BRAZIL CELL OTHER,0,0,0,
2,0,,,,55436,,BRAZIL CELL OTHER,0,0,0,
2,0,,,,55437,,BRAZIL CELL OTHER,0,0,0,
2,0,,,,55438,,BRAZIL CELL OTHER,0,0,0,
2,0,,,,55439,,BRAZIL CELL OTHER,0,0,0,
2,0,,,,55446,,BRAZIL CELL OTHER,0,0,0,
2,0,,,,55447,,BRAZIL CELL OTHER,0,0,0,
2,0,,,,55448,,BRAZIL CELL OTHER,0,0,0,
2,0,,,,55449,,BRAZIL CELL OTHER,0,0,0,
2,0,,,,55456,,BRAZIL CELL OTHER,0,0,0,
2,0,,,,55457,,BRAZIL CELL OTHER,0,0,0,
2,0,,,,55458,,BRAZIL CELL OTHER,0,0,0,
2,0,,,,55459,,BRAZIL CELL OTHER,0,0,0,
2,0,,,,55466,,BRAZIL CELL OTHER,0,0,0,
2,0,,,,55467,,BRAZIL CELL OTHER,0,0,0,
2,0,,,,55468,,BRAZIL CELL OTHER,0,0,0,
2,0,,,,55469,,BRAZIL CELL OTHER,0,0,0,
2,0,,,,55476,,BRAZIL CELL OTHER,0,0,0,
2,0,,,,55477,,BRAZIL CELL OTHER,0,0,0,
2,0,,,,55478,,BRAZIL CELL OTHER,0,0,0,
2,0,,,,55479,,BRAZIL CELL OTHER,0,0,0,
2,0,,,,55486,,BRAZIL CELL FLORIANOPOLIS,0,0,0,
2,0,,,,55487,,BRAZIL CELL FLORIANOPOLIS,0,0,0,
2,0,,,,55488,,BRAZIL CELL FLORIANOPOLIS,0,0,0,
2,0,,,,55489,,BRAZIL CELL FLORIANOPOLIS,0,0,0,
2,0,,,,55496,,BRAZIL CELL OTHER,0,0,0,
2,0,,,,55497,,BRAZIL CELL OTHER,0,0,0,
2,0,,,,55498,,BRAZIL CELL OTHER,0,0,0,
2,0,,,,55499,,BRAZIL CELL OTHER,0,0,0,
2,0,,,,5551,,BRAZIL PORTO ALEGRE,0,0,0,
2,0,,,,55511,,BRAZIL PORTO ALEGRE,0,0,0,
2,0,,,,55512,,BRAZIL PORTO ALEGRE,0,0,0,
2,0,,,,55513,,BRAZIL PORTO ALEGRE,0,0,0,
2,0,,,,55514,,BRAZIL PORTO ALEGRE,0,0,0,
2,0,,,,55515,,BRAZIL PORTO ALEGRE,0,0,0,
2,0,,,,55516,,BRAZIL CELL OTHER,0,0,0,
2,0,,,,55517,,BRAZIL CELL OTHER,0,0,0,
2,0,,,,55518,,BRAZIL CELL PORTO ALEGRE,0,0,0,
2,0,,,,55519,,BRAZIL CELL PORTO ALEGRE,0,0,0,
2,0,,,,55536,,BRAZIL CELL OTHER,0,0,0,
2,0,,,,55537,,BRAZIL CELL OTHER,0,0,0,
2,0,,,,55538,,BRAZIL CELL OTHER,0,0,0,
2,0,,,,55539,,BRAZIL CELL OTHER,0,0,0,
2,0,,,,55546,,BRAZIL CELL OTHER,0,0,0,
2,0,,,,55547,,BRAZIL CELL OTHER,0,0,0,
2,0,,,,55548,,BRAZIL CELL OTHER,0,0,0,
2,0,,,,55549,,BRAZIL CELL OTHER,0,0,0,
2,0,,,,55556,,BRAZIL CELL OTHER,0,0,0,
2,0,,,,55557,,BRAZIL CELL OTHER,0,0,0,
2,0,,,,55558,,BRAZIL CELL OTHER,0,0,0,
2,0,,,,55559,,BRAZIL CELL OTHER,0,0,0,
2,0,,,,55610,,BRAZIL BRASILIA,0,0,0,
2,0,,,,55611,,BRAZIL BRASILIA,0,0,0,
2,0,,,,55612,,BRAZIL BRASILIA,0,0,0,
2,0,,,,55613,,BRAZIL BRASILIA,0,0,0,
2,0,,,,55614,,BRAZIL BRASILIA,0,0,0,
2,0,,,,55615,,BRAZIL BRASILIA,0,0,0,
2,0,,,,55616,,BRAZIL CELL BRASILIA,0,0,0,
2,0,,,,5561600,,BRAZIL BRASILIA,0,0,0,
2,0,,,,55617,,BRAZIL CELL BRASILIA,0,0,0,
2,0,,,,55618,,BRAZIL CELL BRASILIA,0,0,0,
2,0,,,,55619,,BRAZIL CELL BRASILIA,0,0,0,
2,0,,,,5562,,BRAZIL GOIANIA,0,0,0,
2,0,,,,55621,,BRAZIL GOIANIA,0,0,0,
2,0,,,,55622,,BRAZIL GOIANIA,0,0,0,
2,0,,,,55623,,BRAZIL GOIANIA,0,0,0,
2,0,,,,55624,,BRAZIL GOIANIA,0,0,0,
2,0,,,,55625,,BRAZIL GOIANIA,0,0,0,
2,0,,,,55626,,BRAZIL CELL GOIANIA,0,0,0,
2,0,,,,55627,,BRAZIL CELL GOIANIA,0,0,0,
2,0,,,,55628,,BRAZIL CELL GOIANIA,0,0,0,
2,0,,,,55629,,BRAZIL CELL GOIANIA,0,0,0,
2,0,,,,55636,,BRAZIL CELL OTHER,0,0,0,
2,0,,,,55637,,BRAZIL CELL OTHER,0,0,0,
2,0,,,,55638,,BRAZIL CELL OTHER,0,0,0,
2,0,,,,55639,,BRAZIL CELL OTHER,0,0,0,
2,0,,,,55646,,BRAZIL CELL OTHER,0,0,0,
2,0,,,,55647,,BRAZIL CELL OTHER,0,0,0,
2,0,,,,55648,,BRAZIL CELL OTHER,0,0,0,
2,0,,,,55649,,BRAZIL CELL OTHER,0,0,0,
2,0,,,,55656,,BRAZIL CELL CUIABA,0,0,0,
2,0,,,,55657,,BRAZIL CELL OTHER,0,0,0,
2,0,,,,55658,,BRAZIL CELL CUIABA,0,0,0,
2,0,,,,55659,,BRAZIL CELL CUIABA,0,0,0,
